tf_name	context_id	context	is_matched	isTesting	isTraining	set	status	new_context_id	isLambertTf
NR2F1	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
NR2F1	21	HepG2 (hepatoblastoma)_none	FALSE	FALSE	FALSE	not matched, not used as training context but for feature construction	in-use	NA	TRUE
NR2F1	287	neurons_none	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
NR2F1	288	oligos_none	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
NR2F2	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
NR2F2	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
NR2F2	173	MCF7	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
NR2F2	287	neurons_none	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
NR2F2	288	oligos_none	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
NR2F6	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
NR2F6	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
NR2F6	21	HepG2 (hepatoblastoma)_none	FALSE	FALSE	FALSE	not matched, not used as training context but for feature construction	in-use	NA	TRUE
NR3C1	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
NR3C1	20	HepG2 (hepatoblastoma)_low-glucose DMEM with 0.5% BSA supplemented with 1uM forskolin and 1mM pyruvate for 6h. (Snyder)	FALSE	FALSE	FALSE	not matched, not used as training context but for feature construction	in-use	NA	TRUE
NR3C1	23	Ishikawa (endometrial adenocarcinoma)_1 h with 0.02% Ethanol (Myers)	FALSE	TRUE	FALSE	test	in-use	NA	TRUE
NR3C1	26	Ishikawa (endometrial adenocarcinoma)_1 h with 100 nM Dexamethasone (Myers)	FALSE	TRUE	FALSE	test	in-use	NA	TRUE
NR3C1	287	neurons_none	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
NR3C1	288	oligos_none	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
NR3C1	59	A549	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
NR3C1	60	A549_Treated_with_100_nM_Dexamethasone_(Agonist)_for_1_Hour	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
NR3C1	61	A549_Treated_with_100_nM_Dexamethasone_(Agonist)_for_4_Hours	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
NR4A1	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
NR5A1	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
NR5A2	59	A549	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
NRF1	102	GM12878	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
NRF1	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
NRF1	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
NRF1	173	MCF7	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
NRF1	18	HeLa S3 (cervical adenocarcinoma)_none	FALSE	FALSE	FALSE	not matched, not used as training context but for feature construction	in-use	NA	TRUE
NRF1	287	neurons_none	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
NRF1	288	oligos_none	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
NRF1	54	WA01 (H1, human embryonic stem cells)_none	TRUE	TRUE	FALSE	test	in-use	NA	TRUE
NRL	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
NSD2	102	GM12878	TRUE	FALSE	TRUE	train	in-use	NA	NA
NSD2	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
NSD2	5	NA	NA	NA	NA	NA	renamed	102	NA
NUFIP1	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
OLIG2	288	oligos_none	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ONECUT1	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ONECUT2	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
OSR2	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
OSR2	12	NA	NA	NA	NA	NA	renamed	260	TRUE
OTX1	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
OTX1	173	MCF7	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
OTX2	246	WTC11	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
OVOL1	173	MCF7	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
OVOL2	246	WTC11	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
OVOL3	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
OVOL3	12	NA	NA	NA	NA	NA	renamed	260	TRUE
PA2G4	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PAF1	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	NA
PATZ1	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PATZ1	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PATZ1	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PATZ1	12	NA	NA	NA	NA	NA	renamed	260	TRUE
PAWR	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	NA
PAX5	102	GM12878	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PAX5	7	GM12891 (male B- cells lymphoblastoid cell line)_none	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PAX5	9	GM12892 (female B-cells lymphoblastoid cell line)_none	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PAX7	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PAX8	102	GM12878	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PAX8	173	MCF7	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PAXIP1	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	NA
PBX1	59	A549	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PBX2	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PBX2	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PBX3	102	GM12878	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PBX3	48	SK-N-SH (neuroblastoma)_none	FALSE	FALSE	FALSE	not matched, not used as training context but for feature construction	in-use	NA	TRUE
PBX3	59	A549	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PCBP1	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	NA
PCBP1	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
PCBP2	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	NA
PCBP2	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
PCGF2	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PCGF6	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PEG3	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PHB	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
PHB2	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	NA
PHB2	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
PHF19	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PHF20	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PHF20	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PHF21A	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PHF21A	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PHF5A	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	NA
PHF8	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	NA
PHF8	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
PHF8	59	A549	TRUE	FALSE	TRUE	train	in-use	NA	NA
PHTF2	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
PIN1	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PIN1	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PITX1	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PKNOX1	102	GM12878	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PKNOX1	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PKNOX1	173	MCF7	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PKNOX1	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PKNOX1	287	neurons_none	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PKNOX1	288	oligos_none	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PKNOX1	13	NA	NA	NA	NA	NA	renamed	260	TRUE
PLRG1	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	NA
PLSCR1	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PLSCR1	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PML	102	GM12878	TRUE	FALSE	TRUE	train	in-use	NA	NA
PML	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
PML	173	MCF7	TRUE	FALSE	TRUE	train	in-use	NA	NA
POGK	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
POGK	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
POGZ	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	102	GM12878	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	104	Gastrocnemius_Medialis_Tissue_Female_Adult_(51_Years)	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	105	Gastrocnemius_Medialis_Tissue_Female_Adult_(53_Years)	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	108	Gastroesophageal_Sphincter_Tissue	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	109	Gastroesophageal_Sphincter_Tissue_Female_Adult_(51_Years)	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	110	Gastroesophageal_Sphincter_Tissue_Female_Adult_(53_Years)	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	114	HCT116	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	134	Heart_Left_Ventricle_Tissue_Female_Adult_(51_Years)	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	135	Heart_Left_Ventricle_Tissue_Female_Adult_(53_Years)	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	173	MCF7	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	189	Ovary_Tissue_Female_Adult_(53_Years)	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	191	Panc1	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	198	Peyers_Patch_Tissue	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	199	Peyers_Patch_Tissue_Female_Adult_(53_Years)	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	200	Prostate_Gland_Tissue	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	201	Prostate_Gland_Tissue_Male_Adult_(54_Years)	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	208	Right_Lobe_of_Liver_Tissue_Female_Adult_(53_Years)	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	212	Sigmoid_Colon_Tissue_Female_Adult_(51_Years)	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	213	Sigmoid_Colon_Tissue_Female_Adult_(53_Years)	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	214	Sigmoid_Colon_Tissue_Male_Adult_(37_Years)	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	215	Sigmoid_Colon_Tissue_Male_Adult_(54_Years)	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	218	Spleen_Tissue	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	219	Spleen_Tissue_Female_Adult_(51_Years)	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	223	Stomach_Tissue	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	224	Stomach_Tissue_Female_Adult_(53_Years)	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	225	Stomach_Tissue_Male_Adult_(54_Years)	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	228	Testis_Tissue	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	233	Thyroid_Gland_Tissue_Female_Adult_(51_Years)	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	234	Thyroid_Gland_Tissue_Female_Adult_(53_Years)	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	237	Tibial_Nerve_Tissue	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	238	Tibial_Nerve_Tissue_Female_Adult_(51_Years)	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	239	Transverse_Colon_Tissue_Female_Adult_(51_Years)	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	240	Transverse_Colon_Tissue_Female_Adult_(53_Years)	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	241	Transverse_Colon_Tissue_Male_Adult_(37_Years)	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	242	Transverse_Colon_Tissue_Male_Adult_(54_Years)	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	243	Upper_Lobe_of_Left_Lung_Tissue	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	245	Uterus_Tissue	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	263	IMR90	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	59	A549	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	66	Adrenal_Gland_Tissue	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	75	Body_of_Pancreas_Tissue	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	76	Body_of_Pancreas_Tissue_Female_Adult_(51_Years)	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	77	Body_of_Pancreas_Tissue_Male_Adult_(37_Years)	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	78	Body_of_Pancreas_Tissue_Male_Adult_(54_Years)	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	79	Breast_Epithelium_Tissue_Female_Adult_(51_Years)	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	80	Breast_Epithelium_Tissue_Female_Adult_(53_Years)	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	81	Breast_Epithelium_Tissue_Male_Adult_(54_Years)	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	94	Esophagus_Muscularis_Mucosa_Tissue	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	96	Esophagus_Squamous_Epithelium_Tissue	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	97	Esophagus_Squamous_Epithelium_Tissue_Female_Adult_(51_Years)	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2A	159	NA	NA	NA	NA	NA	renamed	263	NA
POLR2B	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2G	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2G	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
POLR2H	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
POU2F1	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
POU2F2	102	GM12878	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
POU2F2	7	GM12891 (male B- cells lymphoblastoid cell line)_none	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
POU3F2	287	neurons_none	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
POU5F1	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
POU5F1	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
POU5F1	54	WA01 (H1, human embryonic stem cells)_none	TRUE	TRUE	FALSE	test	in-use	NA	TRUE
POU5F2	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PPARD	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PPARG	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PPP1R10	173	MCF7	TRUE	FALSE	TRUE	train	in-use	NA	NA
PRDM1	18	HeLa S3 (cervical adenocarcinoma)_none	FALSE	FALSE	FALSE	not matched, not used as training context but for feature construction	in-use	NA	TRUE
PRDM1	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PRDM1	59	A549	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PRDM1	12	NA	NA	NA	NA	NA	renamed	260	TRUE
PRDM10	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PRDM10	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PRDM10	12	NA	NA	NA	NA	NA	removed	NA	TRUE
PRDM12	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PRDM12	12	NA	NA	NA	NA	NA	renamed	260	TRUE
PRDM13	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PRDM15	102	GM12878	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PRDM15	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PRDM15	246	WTC11	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PRDM15	287	neurons_none	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PRDM15	288	oligos_none	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PRDM2	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PRDM4	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PRDM4	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PRDM4	12	NA	NA	NA	NA	NA	renamed	260	TRUE
PRDM5	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PRDM6	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PRDM6	12	NA	NA	NA	NA	NA	renamed	260	TRUE
PRDM8	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PREB	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PREB	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PREB	246	WTC11	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PREB	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PRMT3	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PRMT3	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PRMT5	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
PROX1	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PRPF4	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	NA
PRPF4	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
PRR12	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PRRX2	246	WTC11	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PTBP1	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	NA
PTBP1	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
PTTG1	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
PURB	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PURB	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PURG	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
PYGO2	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
Pol2	287	neurons_none	TRUE	FALSE	TRUE	train	in-use	NA	NA
Pol2	288	oligos_none	TRUE	FALSE	TRUE	train	in-use	NA	NA
RAD21	102	GM12878	TRUE	FALSE	TRUE	train	in-use	NA	NA
RAD21	114	HCT116	TRUE	FALSE	TRUE	train	in-use	NA	NA
RAD21	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	NA
RAD21	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
RAD21	173	MCF7	TRUE	FALSE	TRUE	train	in-use	NA	NA
RAD21	18	HeLa S3 (cervical adenocarcinoma)_none	FALSE	FALSE	FALSE	not matched, not used as training context but for feature construction	in-use	NA	NA
RAD21	21	HepG2 (hepatoblastoma)_none	FALSE	FALSE	FALSE	not matched, not used as training context but for feature construction	in-use	NA	NA
RAD21	210	SK_N_SH_Treated_with_6_μM_all_Trans_Retinoic_Acid_for_48_Hours	TRUE	FALSE	TRUE	train	in-use	NA	NA
RAD21	263	IMR90	TRUE	FALSE	TRUE	train	in-use	NA	NA
RAD21	28	Ishikawa (endometrial adenocarcinoma)_none	TRUE	FALSE	TRUE	train	in-use	NA	NA
RAD21	48	SK-N-SH (neuroblastoma)_none	FALSE	FALSE	FALSE	not matched, not used as training context but for feature construction	in-use	NA	NA
RAD21	54	WA01 (H1, human embryonic stem cells)_none	TRUE	TRUE	FALSE	test	in-use	NA	NA
RAD21	59	A549	TRUE	FALSE	TRUE	train	in-use	NA	NA
RAD21	60	A549_Treated_with_100_nM_Dexamethasone_(Agonist)_for_1_Hour	TRUE	FALSE	TRUE	train	in-use	NA	NA
RAD21	61	A549_Treated_with_100_nM_Dexamethasone_(Agonist)_for_4_Hours	TRUE	FALSE	TRUE	train	in-use	NA	NA
RAD21	40	NA	NA	NA	NA	NA	removed	NA	NA
RAD21	159	NA	NA	NA	NA	NA	renamed	263	NA
RAD51	102	GM12878	TRUE	FALSE	TRUE	train	in-use	NA	NA
RAD51	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	NA
RAD51	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
RAD51	173	MCF7	TRUE	FALSE	TRUE	train	in-use	NA	NA
RAG1	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
RARA	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
RARA	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
RARB	59	A549	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
RARG	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
RB1	102	GM12878	TRUE	FALSE	TRUE	train	in-use	NA	NA
RB1	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
RBAK	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
RBAK	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
RBAK	12	NA	NA	NA	NA	NA	renamed	260	TRUE
RBBP5	102	GM12878	TRUE	FALSE	TRUE	train	in-use	NA	NA
RBBP5	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
RBCK1	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
RBFOX2	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	NA
RBFOX2	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
RBM14	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
RBM15	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
RBM17	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
RBM22	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	NA
RBM22	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
RBM25	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
RBM34	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
RBM39	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	NA
RBM39	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
RBPJ	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
RBPJ	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
RBSN	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
RBSN	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
RCOR1	102	GM12878	TRUE	FALSE	TRUE	train	in-use	NA	NA
RCOR1	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	NA
RCOR1	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
RCOR1	173	MCF7	TRUE	FALSE	TRUE	train	in-use	NA	NA
RCOR1	263	IMR90	TRUE	FALSE	TRUE	train	in-use	NA	NA
RCOR1	48	SK-N-SH (neuroblastoma)_none	FALSE	FALSE	FALSE	not matched, not used as training context but for feature construction	in-use	NA	NA
RCOR1	59	A549	TRUE	FALSE	TRUE	train	in-use	NA	NA
RCOR1	159	NA	NA	NA	NA	NA	renamed	263	NA
RCOR2	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	NA
REL	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
RELA	10	GM18505 (female B-cells Lymphoblastoid Cell Lines)_human recombinant TNF-alpha from eBioscience [product# 14-8329-62] (Snyder)	FALSE	FALSE	FALSE	not matched, not used as training context but for feature construction	in-use	NA	TRUE
RELA	102	GM12878	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
RELA	4	GM12878 (female B-cells lymphoblastoid cell line)_human recombinant TNF-alpha from eBioscience [product# 14-8329-62] (Snyder)	FALSE	FALSE	FALSE	not matched, not used as training context but for feature construction	in-use	NA	TRUE
RELA	6	GM12891 (male B- cells lymphoblastoid cell line)_human recombinant TNF-alpha from eBioscience [product# 14-8329-62] (Snyder)	FALSE	FALSE	FALSE	not matched, not used as training context but for feature construction	in-use	NA	TRUE
RELA	8	GM12892 (female B-cells lymphoblastoid cell line)_human recombinant TNF-alpha from eBioscience [product# 14-8329-62] (Snyder)	FALSE	FALSE	FALSE	not matched, not used as training context but for feature construction	in-use	NA	TRUE
RELB	102	GM12878	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
RELB	287	neurons_none	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
RELB	288	oligos_none	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
REPIN1	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
RERE	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	NA
RERE	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
REST	102	GM12878	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
REST	114	HCT116	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
REST	14	HL-60 (acute myeloid leukemia)_none	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
REST	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
REST	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
REST	173	MCF7	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
REST	18	HeLa S3 (cervical adenocarcinoma)_none	FALSE	FALSE	FALSE	not matched, not used as training context but for feature construction	in-use	NA	TRUE
REST	191	Panc1	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
REST	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
REST	28	Ishikawa (endometrial adenocarcinoma)_none	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
REST	288	oligos_none	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
